Confined decaying MHD in a SPHERE, volume-penalised   CUDA twin
precision FP32   D3Q27 fluid + D3Q7 magnetic   operator CM
  N 128   R 51.20 (rfac 0.40)   Re 500   Pm 1.00   u0 0.0500
  nu 1.024000e-02   eta 1.024000e-02   magnetic wall: perfectly conducting (B.n = 0)
  eps 2.00 / 8.00   smooth 1.00   IC kmax 6  k0 4.0  seed 99
  one turnover 2R/u0 = 2048 steps; running 4096 (2.0 turnovers)

   step   t/Te      E_u        E_b      E_u/E_b   H_c    enstr     <j^2>    cos(J,B)  |<b>|    max|b|   dv/cl    Bn/B   B_sh   dmass
    2416  1.180  1.703e-05  6.379e-05    0.267  0.0102 1.415e-06 4.249e-06  -0.1175 7.62e-04 4.61e-02 3.90e-01  0.0066  1.094  1.57e-09
    2432  1.188  1.681e-05  6.308e-05    0.266  0.0102 1.391e-06 4.179e-06  -0.1178 7.64e-04 4.56e-02 3.91e-01  0.0065  1.095  2.03e-09
    2448  1.195  1.659e-05  6.239e-05    0.266  0.0102 1.368e-06 4.111e-06  -0.1180 7.67e-04 4.51e-02 3.92e-01  0.0065  1.095  2.37e-09
    2464  1.203  1.638e-05  6.170e-05    0.266  0.0102 1.346e-06 4.043e-06  -0.1183 7.69e-04 4.46e-02 3.93e-01  0.0065  1.096  2.48e-09
    2480  1.211  1.617e-05  6.103e-05    0.265  0.0101 1.323e-06 3.978e-06  -0.1185 7.71e-04 4.44e-02 3.94e-01  0.0065  1.097  2.60e-09
    2496  1.219  1.597e-05  6.037e-05    0.265  0.0101 1.302e-06 3.913e-06  -0.1188 7.73e-04 4.41e-02 3.95e-01  0.0064  1.097  2.55e-09
    2512  1.227  1.577e-05  5.972e-05    0.264  0.0101 1.280e-06 3.850e-06  -0.1190 7.76e-04 4.39e-02 3.95e-01  0.0064  1.098  2.82e-09
    2528  1.234  1.557e-05  5.908e-05    0.264  0.0102 1.259e-06 3.789e-06  -0.1192 7.78e-04 4.37e-02 3.96e-01  0.0064  1.099  3.28e-09
    2544  1.242  1.538e-05  5.845e-05    0.263  0.0102 1.239e-06 3.728e-06  -0.1195 7.80e-04 4.35e-02 3.97e-01  0.0064  1.100  3.60e-09
    2560  1.250  1.518e-05  5.783e-05    0.263  0.0102 1.219e-06 3.669e-06  -0.1197 7.82e-04 4.32e-02 3.98e-01  0.0063  1.100  3.48e-09
    2576  1.258  1.500e-05  5.722e-05    0.262  0.0102 1.199e-06 3.611e-06  -0.1199 7.84e-04 4.30e-02 3.99e-01  0.0063  1.101  3.59e-09
    2592  1.266  1.481e-05  5.662e-05    0.262  0.0103 1.180e-06 3.555e-06  -0.1202 7.86e-04 4.27e-02 4.00e-01  0.0063  1.102  3.71e-09
    2608  1.273  1.463e-05  5.603e-05    0.261  0.0103 1.161e-06 3.499e-06  -0.1204 7.89e-04 4.25e-02 4.01e-01  0.0063  1.102  3.95e-09
    2624  1.281  1.445e-05  5.545e-05    0.261  0.0103 1.142e-06 3.445e-06  -0.1206 7.91e-04 4.22e-02 4.02e-01  0.0062  1.103  4.39e-09
    2640  1.289  1.427e-05  5.487e-05    0.260  0.0104 1.124e-06 3.392e-06  -0.1209 7.93e-04 4.19e-02 4.03e-01  0.0062  1.103  4.43e-09
    2656  1.297  1.410e-05  5.431e-05    0.260  0.0104 1.106e-06 3.340e-06  -0.1211 7.95e-04 4.17e-02 4.04e-01  0.0062  1.104  4.68e-09
    2672  1.305  1.393e-05  5.376e-05    0.259  0.0105 1.088e-06 3.288e-06  -0.1213 7.97e-04 4.14e-02 4.04e-01  0.0062  1.105  4.91e-09
    2688  1.312  1.376e-05  5.321e-05    0.259  0.0105 1.071e-06 3.238e-06  -0.1216 7.99e-04 4.11e-02 4.05e-01  0.0062  1.105  5.07e-09
    2704  1.320  1.360e-05  5.267e-05    0.258  0.0106 1.054e-06 3.189e-06  -0.1218 8.01e-04 4.08e-02 4.06e-01  0.0062  1.106  5.24e-09
    2720  1.328  1.344e-05  5.214e-05    0.258  0.0106 1.038e-06 3.141e-06  -0.1221 8.03e-04 4.05e-02 4.07e-01  0.0062  1.107  5.44e-09
    2736  1.336  1.328e-05  5.162e-05    0.257  0.0107 1.022e-06 3.094e-06  -0.1223 8.05e-04 4.03e-02 4.08e-01  0.0061  1.107  5.39e-09
    2752  1.344  1.312e-05  5.111e-05    0.257  0.0107 1.006e-06 3.048e-06  -0.1226 8.07e-04 4.00e-02 4.09e-01  0.0061  1.108  5.49e-09
    2768  1.352  1.296e-05  5.060e-05    0.256  0.0108 9.899e-07 3.003e-06  -0.1228 8.09e-04 3.97e-02 4.09e-01  0.0061  1.108  5.71e-09
    2784  1.359  1.281e-05  5.011e-05    0.256  0.0109 9.745e-07 2.959e-06  -0.1231 8.11e-04 3.94e-02 4.10e-01  0.0061  1.109  5.79e-09
    2800  1.367  1.266e-05  4.962e-05    0.255  0.0109 9.594e-07 2.915e-06  -0.1233 8.13e-04 3.91e-02 4.11e-01  0.0061  1.110  6.06e-09
    2816  1.375  1.251e-05  4.913e-05    0.255  0.0110 9.446e-07 2.873e-06  -0.1236 8.15e-04 3.88e-02 4.12e-01  0.0061  1.110  6.44e-09
    2832  1.383  1.237e-05  4.866e-05    0.254  0.0110 9.301e-07 2.831e-06  -0.1238 8.16e-04 3.85e-02 4.13e-01  0.0061  1.111  6.99e-09
    2848  1.391  1.222e-05  4.819e-05    0.254  0.0110 9.158e-07 2.790e-06  -0.1241 8.18e-04 3.82e-02 4.14e-01  0.0060  1.111  7.28e-09
    2864  1.398  1.208e-05  4.773e-05    0.253  0.0111 9.018e-07 2.750e-06  -0.1244 8.20e-04 3.79e-02 4.14e-01  0.0060  1.112  7.24e-09
    2880  1.406  1.194e-05  4.727e-05    0.253  0.0111 8.880e-07 2.711e-06  -0.1246 8.22e-04 3.76e-02 4.15e-01  0.0060  1.112  7.63e-09
    2896  1.414  1.181e-05  4.682e-05    0.252  0.0112 8.745e-07 2.672e-06  -0.1249 8.24e-04 3.73e-02 4.16e-01  0.0060  1.113  7.78e-09
    2912  1.422  1.167e-05  4.638e-05    0.252  0.0112 8.612e-07 2.634e-06  -0.1252 8.26e-04 3.70e-02 4.17e-01  0.0060  1.113  7.74e-09
    2928  1.430  1.154e-05  4.595e-05    0.251  0.0112 8.482e-07 2.597e-06  -0.1255 8.28e-04 3.67e-02 4.17e-01  0.0060  1.114  7.95e-09
    2944  1.438  1.141e-05  4.552e-05    0.251  0.0113 8.353e-07 2.561e-06  -0.1257 8.29e-04 3.64e-02 4.18e-01  0.0060  1.115  8.27e-09
    2960  1.445  1.128e-05  4.510e-05    0.250  0.0113 8.228e-07 2.525e-06  -0.1260 8.31e-04 3.62e-02 4.19e-01  0.0059  1.115  8.63e-09
    2976  1.453  1.115e-05  4.468e-05    0.250  0.0113 8.104e-07 2.490e-06  -0.1263 8.33e-04 3.60e-02 4.20e-01  0.0059  1.116  8.71e-09
    2992  1.461  1.102e-05  4.427e-05    0.249  0.0113 7.983e-07 2.455e-06  -0.1266 8.35e-04 3.59e-02 4.20e-01  0.0059  1.116  9.13e-09
    3008  1.469  1.090e-05  4.386e-05    0.249  0.0113 7.864e-07 2.422e-06  -0.1269 8.36e-04 3.57e-02 4.21e-01  0.0059  1.117  9.61e-09
    3024  1.477  1.078e-05  4.347e-05    0.248  0.0114 7.747e-07 2.389e-06  -0.1272 8.38e-04 3.55e-02 4.22e-01  0.0058  1.117  9.78e-09
    3040  1.484  1.066e-05  4.307e-05    0.247  0.0114 7.632e-07 2.356e-06  -0.1275 8.40e-04 3.53e-02 4.22e-01  0.0058  1.118  9.89e-09
    3056  1.492  1.054e-05  4.268e-05    0.247  0.0113 7.519e-07 2.324e-06  -0.1278 8.42e-04 3.51e-02 4.23e-01  0.0058  1.118  1.03e-08
    3072  1.500  1.043e-05  4.230e-05    0.246  0.0113 7.408e-07 2.293e-06  -0.1281 8.43e-04 3.49e-02 4.24e-01  0.0058  1.119  1.07e-08
    3088  1.508  1.031e-05  4.192e-05    0.246  0.0113 7.299e-07 2.262e-06  -0.1284 8.45e-04 3.47e-02 4.25e-01  0.0058  1.119  1.11e-08
    3104  1.516  1.020e-05  4.155e-05    0.245  0.0113 7.192e-07 2.232e-06  -0.1287 8.47e-04 3.45e-02 4.25e-01  0.0057  1.120  1.19e-08
    3120  1.523  1.009e-05  4.118e-05    0.245  0.0113 7.087e-07 2.202e-06  -0.1290 8.48e-04 3.44e-02 4.26e-01  0.0057  1.120  1.21e-08
    3136  1.531  9.976e-06  4.082e-05    0.244  0.0113 6.984e-07 2.173e-06  -0.1293 8.50e-04 3.42e-02 4.27e-01  0.0057  1.121  1.23e-08
    3152  1.539  9.868e-06  4.047e-05    0.244  0.0112 6.882e-07 2.144e-06  -0.1296 8.52e-04 3.40e-02 4.27e-01  0.0057  1.121  1.27e-08
    3168  1.547  9.762e-06  4.011e-05    0.243  0.0112 6.783e-07 2.116e-06  -0.1299 8.53e-04 3.38e-02 4.28e-01  0.0056  1.122  1.31e-08
    3184  1.555  9.657e-06  3.977e-05    0.243  0.0111 6.685e-07 2.088e-06  -0.1302 8.55e-04 3.36e-02 4.29e-01  0.0056  1.122  1.34e-08
    3200  1.562  9.553e-06  3.942e-05    0.242  0.0111 6.589e-07 2.061e-06  -0.1305 8.57e-04 3.34e-02 4.29e-01  0.0056  1.123  1.36e-08
    3216  1.570  9.451e-06  3.909e-05    0.242  0.0110 6.494e-07 2.034e-06  -0.1308 8.58e-04 3.32e-02 4.30e-01  0.0056  1.123  1.39e-08
    3232  1.578  9.351e-06  3.875e-05    0.241  0.0110 6.401e-07 2.008e-06  -0.1311 8.60e-04 3.30e-02 4.31e-01  0.0056  1.124  1.41e-08
    3248  1.586  9.251e-06  3.842e-05    0.241  0.0109 6.310e-07 1.982e-06  -0.1315 8.61e-04 3.28e-02 4.31e-01  0.0055  1.124  1.50e-08
    3264  1.594  9.154e-06  3.810e-05    0.240  0.0108 6.220e-07 1.957e-06  -0.1318 8.63e-04 3.27e-02 4.32e-01  0.0055  1.125  1.57e-08
    3280  1.602  9.057e-06  3.778e-05    0.240  0.0107 6.132e-07 1.932e-06  -0.1321 8.64e-04 3.25e-02 4.32e-01  0.0055  1.125  1.64e-08
    3296  1.609  8.962e-06  3.746e-05    0.239  0.0107 6.046e-07 1.908e-06  -0.1324 8.66e-04 3.23e-02 4.33e-01  0.0055  1.126  1.68e-08
    3312  1.617  8.869e-06  3.715e-05    0.239  0.0106 5.961e-07 1.884e-06  -0.1327 8.68e-04 3.22e-02 4.34e-01  0.0055  1.126  1.73e-08
    3328  1.625  8.776e-06  3.684e-05    0.238  0.0105 5.877e-07 1.860e-06  -0.1330 8.69e-04 3.20e-02 4.34e-01  0.0054  1.127  1.80e-08
    3344  1.633  8.686e-06  3.653e-05    0.238  0.0104 5.795e-07 1.837e-06  -0.1334 8.71e-04 3.18e-02 4.35e-01  0.0054  1.127  1.85e-08
    3360  1.641  8.596e-06  3.623e-05    0.237  0.0103 5.714e-07 1.814e-06  -0.1337 8.72e-04 3.17e-02 4.35e-01  0.0054  1.128  1.94e-08
    3376  1.648  8.507e-06  3.594e-05    0.237  0.0101 5.635e-07 1.792e-06  -0.1340 8.74e-04 3.15e-02 4.36e-01  0.0054  1.128  1.99e-08
    3392  1.656  8.420e-06  3.564e-05    0.236  0.0100 5.557e-07 1.769e-06  -0.1343 8.75e-04 3.13e-02 4.37e-01  0.0053  1.129  2.06e-08
    3408  1.664  8.334e-06  3.536e-05    0.236  0.0099 5.480e-07 1.748e-06  -0.1346 8.77e-04 3.12e-02 4.37e-01  0.0053  1.129  2.16e-08
    3424  1.672  8.249e-06  3.507e-05    0.235  0.0098 5.405e-07 1.726e-06  -0.1349 8.78e-04 3.10e-02 4.38e-01  0.0053  1.130  2.23e-08
    3440  1.680  8.166e-06  3.479e-05    0.235  0.0096 5.331e-07 1.705e-06  -0.1353 8.80e-04 3.08e-02 4.38e-01  0.0053  1.130  2.33e-08
    3456  1.688  8.083e-06  3.451e-05    0.234  0.0095 5.258e-07 1.685e-06  -0.1356 8.81e-04 3.06e-02 4.39e-01  0.0053  1.131  2.40e-08
    3472  1.695  8.002e-06  3.423e-05    0.234  0.0094 5.186e-07 1.665e-06  -0.1359 8.83e-04 3.05e-02 4.39e-01  0.0052  1.131  2.49e-08
    3488  1.703  7.922e-06  3.396e-05    0.233  0.0092 5.116e-07 1.645e-06  -0.1362 8.84e-04 3.03e-02 4.40e-01  0.0052  1.131  2.62e-08
    3504  1.711  7.843e-06  3.369e-05    0.233  0.0090 5.047e-07 1.625e-06  -0.1366 8.85e-04 3.01e-02 4.41e-01  0.0052  1.132  2.71e-08
    3520  1.719  7.765e-06  3.343e-05    0.232  0.0089 4.979e-07 1.606e-06  -0.1369 8.87e-04 3.00e-02 4.41e-01  0.0052  1.132  2.83e-08
    3536  1.727  7.688e-06  3.317e-05    0.232  0.0087 4.912e-07 1.587e-06  -0.1372 8.88e-04 2.98e-02 4.42e-01  0.0052  1.133  2.94e-08
    3552  1.734  7.612e-06  3.291e-05    0.231  0.0086 4.846e-07 1.568e-06  -0.1375 8.90e-04 2.96e-02 4.42e-01  0.0051  1.133  3.02e-08
    3568  1.742  7.538e-06  3.265e-05    0.231  0.0084 4.782e-07 1.550e-06  -0.1378 8.91e-04 2.95e-02 4.43e-01  0.0051  1.134  3.13e-08
    3584  1.750  7.464e-06  3.240e-05    0.230  0.0082 4.718e-07 1.531e-06  -0.1382 8.93e-04 2.93e-02 4.43e-01  0.0051  1.134  3.20e-08
    3600  1.758  7.391e-06  3.215e-05    0.230  0.0080 4.656e-07 1.514e-06  -0.1385 8.94e-04 2.91e-02 4.44e-01  0.0051  1.135  3.34e-08
    3616  1.766  7.319e-06  3.190e-05    0.229  0.0078 4.594e-07 1.496e-06  -0.1388 8.95e-04 2.89e-02 4.44e-01  0.0051  1.135  3.45e-08
    3632  1.773  7.248e-06  3.166e-05    0.229  0.0076 4.534e-07 1.479e-06  -0.1391 8.97e-04 2.88e-02 4.45e-01  0.0051  1.136  3.56e-08
    3648  1.781  7.179e-06  3.142e-05    0.228  0.0074 4.475e-07 1.462e-06  -0.1394 8.98e-04 2.86e-02 4.45e-01  0.0050  1.136  3.70e-08
    3664  1.789  7.110e-06  3.118e-05    0.228  0.0073 4.416e-07 1.445e-06  -0.1398 8.99e-04 2.84e-02 4.46e-01  0.0050  1.137  3.83e-08
    3680  1.797  7.042e-06  3.095e-05    0.228  0.0070 4.359e-07 1.429e-06  -0.1401 9.01e-04 2.83e-02 4.46e-01  0.0050  1.137  3.96e-08
    3696  1.805  6.975e-06  3.072e-05    0.227  0.0068 4.302e-07 1.413e-06  -0.1404 9.02e-04 2.81e-02 4.47e-01  0.0050  1.138  4.09e-08
    3712  1.812  6.908e-06  3.049e-05    0.227  0.0066 4.247e-07 1.397e-06  -0.1407 9.04e-04 2.79e-02 4.47e-01  0.0050  1.138  4.21e-08
    3728  1.820  6.843e-06  3.026e-05    0.226  0.0064 4.192e-07 1.381e-06  -0.1410 9.05e-04 2.78e-02 4.48e-01  0.0050  1.138  4.35e-08
    3744  1.828  6.779e-06  3.004e-05    0.226  0.0062 4.138e-07 1.365e-06  -0.1413 9.06e-04 2.76e-02 4.48e-01  0.0049  1.139  4.48e-08
    3760  1.836  6.715e-06  2.981e-05    0.225  0.0060 4.086e-07 1.350e-06  -0.1416 9.08e-04 2.75e-02 4.49e-01  0.0049  1.139  4.59e-08
    3776  1.844  6.652e-06  2.959e-05    0.225  0.0058 4.034e-07 1.335e-06  -0.1420 9.09e-04 2.73e-02 4.49e-01  0.0049  1.140  4.73e-08
    3792  1.852  6.590e-06  2.938e-05    0.224  0.0055 3.982e-07 1.321e-06  -0.1423 9.10e-04 2.71e-02 4.49e-01  0.0049  1.140  4.86e-08
    3808  1.859  6.529e-06  2.916e-05    0.224  0.0053 3.932e-07 1.306e-06  -0.1426 9.11e-04 2.70e-02 4.50e-01  0.0049  1.141  5.00e-08
    3824  1.867  6.469e-06  2.895e-05    0.223  0.0051 3.883e-07 1.292e-06  -0.1429 9.13e-04 2.68e-02 4.50e-01  0.0049  1.141  5.14e-08
    3840  1.875  6.409e-06  2.874e-05    0.223  0.0048 3.834e-07 1.278e-06  -0.1432 9.14e-04 2.67e-02 4.51e-01  0.0048  1.142  5.30e-08
    3856  1.883  6.351e-06  2.854e-05    0.223  0.0046 3.786e-07 1.264e-06  -0.1435 9.15e-04 2.66e-02 4.51e-01  0.0048  1.142  5.43e-08
    3872  1.891  6.293e-06  2.833e-05    0.222  0.0044 3.739e-07 1.250e-06  -0.1438 9.17e-04 2.64e-02 4.52e-01  0.0048  1.143  5.58e-08
    3888  1.898  6.235e-06  2.813e-05    0.222  0.0041 3.692e-07 1.237e-06  -0.1441 9.18e-04 2.63e-02 4.52e-01  0.0048  1.143  5.74e-08
    3904  1.906  6.179e-06  2.793e-05    0.221  0.0039 3.647e-07 1.223e-06  -0.1444 9.19e-04 2.61e-02 4.52e-01  0.0048  1.144  5.90e-08
    3920  1.914  6.123e-06  2.773e-05    0.221  0.0036 3.602e-07 1.210e-06  -0.1447 9.20e-04 2.60e-02 4.53e-01  0.0048  1.144  6.04e-08
    3936  1.922  6.068e-06  2.753e-05    0.220  0.0034 3.558e-07 1.197e-06  -0.1450 9.22e-04 2.59e-02 4.53e-01  0.0047  1.145  6.18e-08
    3952  1.930  6.014e-06  2.734e-05    0.220  0.0031 3.514e-07 1.185e-06  -0.1453 9.23e-04 2.57e-02 4.54e-01  0.0047  1.145  6.33e-08
    3968  1.938  5.960e-06  2.715e-05    0.220  0.0029 3.471e-07 1.172e-06  -0.1456 9.24e-04 2.56e-02 4.54e-01  0.0047  1.146  6.49e-08
    3984  1.945  5.907e-06  2.696e-05    0.219  0.0026 3.429e-07 1.160e-06  -0.1459 9.25e-04 2.55e-02 4.54e-01  0.0047  1.146  6.68e-08
    4000  1.953  5.855e-06  2.677e-05    0.219  0.0024 3.388e-07 1.148e-06  -0.1462 9.27e-04 2.53e-02 4.55e-01  0.0047  1.146  6.87e-08
    4016  1.961  5.803e-06  2.659e-05    0.218  0.0021 3.347e-07 1.136e-06  -0.1465 9.28e-04 2.52e-02 4.55e-01  0.0047  1.147  7.02e-08
    4032  1.969  5.752e-06  2.640e-05    0.218  0.0019 3.307e-07 1.124e-06  -0.1468 9.29e-04 2.51e-02 4.56e-01  0.0047  1.147  7.18e-08
    4048  1.977  5.701e-06  2.622e-05    0.217  0.0016 3.267e-07 1.112e-06  -0.1471 9.30e-04 2.49e-02 4.56e-01  0.0047  1.148  7.34e-08
    4064  1.984  5.651e-06  2.604e-05    0.217  0.0013 3.228e-07 1.101e-06  -0.1474 9.32e-04 2.48e-02 4.56e-01  0.0047  1.148  7.52e-08
    4080  1.992  5.602e-06  2.586e-05    0.217  0.0011 3.190e-07 1.090e-06  -0.1477 9.33e-04 2.47e-02 4.57e-01  0.0046  1.149  7.67e-08
    4096  2.000  5.554e-06  2.569e-05    0.216  0.0008 3.152e-07 1.079e-06  -0.1480 9.34e-04 2.45e-02 4.57e-01  0.0046  1.149  7.80e-08
