# 95 um / 104 W keyhole reference trace, dx = 5 um (production)
# shipped calibrated constants: eta_min=0.12 d_ignite_m=2.325613196e-05 absorb_decay_depth_m=5.485328030e-05
# grid 61x61x300  dx=5.000000000e-06 m  dt=1.504517261e-06 s  steps=1332
# ignition_time_s=5.145449033e-04
t_s,depth_m
7.206637681e-04,5.960848588e-05
7.221682854e-04,6.084010740e-05
7.236728026e-04,6.084010740e-05
7.251773199e-04,6.084010740e-05
7.266818372e-04,6.084010740e-05
7.281863544e-04,6.334010740e-05
7.296908717e-04,6.334010740e-05
7.311953889e-04,6.334010740e-05
7.326999062e-04,6.334010740e-05
7.342044235e-04,6.334010740e-05
7.357089407e-04,6.334010740e-05
7.372134580e-04,6.334010740e-05
7.387179752e-04,6.460848588e-05
7.402224925e-04,6.460848588e-05
7.417270098e-04,6.584010740e-05
7.432315270e-04,6.584010740e-05
7.447360443e-04,6.584010740e-05
7.462405616e-04,6.584010740e-05
7.477450788e-04,6.834010740e-05
7.492495961e-04,6.834010740e-05
7.507541133e-04,6.834010740e-05
7.522586306e-04,6.834010740e-05
7.537631479e-04,6.834010740e-05
7.552676651e-04,6.834010740e-05
7.567721824e-04,6.834010740e-05
7.582766996e-04,6.834010740e-05
7.597812169e-04,6.834010740e-05
7.612857342e-04,6.960848588e-05
7.627902514e-04,6.960848588e-05
7.642947687e-04,6.960848588e-05
7.657992859e-04,7.084010740e-05
7.673038032e-04,7.084010740e-05
7.688083205e-04,7.084010740e-05
7.703128377e-04,7.084010740e-05
7.718173550e-04,7.334010740e-05
7.733218723e-04,7.334010740e-05
7.748263895e-04,7.334010740e-05
7.763309068e-04,7.334010740e-05
7.778354240e-04,7.334010740e-05
7.793399413e-04,7.334010740e-05
7.808444586e-04,7.334010740e-05
7.823489758e-04,7.334010740e-05
7.838534931e-04,7.334010740e-05
7.853580103e-04,7.334010740e-05
7.868625276e-04,7.334010740e-05
7.883670449e-04,7.334010740e-05
7.898715621e-04,7.440113558e-05
7.913760794e-04,7.440113558e-05
7.928805966e-04,7.440113558e-05
7.943851139e-04,7.440113558e-05
7.958896312e-04,7.584010740e-05
7.973941484e-04,7.584010740e-05
7.988986657e-04,7.584010740e-05
8.004031830e-04,7.584010740e-05
8.019077002e-04,7.584010740e-05
8.034122175e-04,7.834010740e-05
8.049167347e-04,7.834010740e-05
8.064212520e-04,7.834010740e-05
8.079257693e-04,7.834010740e-05
8.094302865e-04,7.834010740e-05
8.109348038e-04,7.834010740e-05
8.124393210e-04,7.834010740e-05
8.139438383e-04,7.834010740e-05
8.154483556e-04,7.834010740e-05
8.169528728e-04,7.834010740e-05
8.184573901e-04,7.834010740e-05
8.199619074e-04,7.834010740e-05
8.214664246e-04,7.834010740e-05
8.229709419e-04,7.940113558e-05
8.244754591e-04,7.940113558e-05
8.259799764e-04,7.940113558e-05
8.274844937e-04,7.940113558e-05
8.289890109e-04,7.940113558e-05
8.304935282e-04,7.940113558e-05
8.319980454e-04,7.940113558e-05
8.335025627e-04,7.940113558e-05
8.350070800e-04,8.084010740e-05
8.365115972e-04,8.084010740e-05
8.380161145e-04,8.084010740e-05
8.395206317e-04,8.084010740e-05
8.410251490e-04,8.084010740e-05
8.425296663e-04,8.334010740e-05
8.440341835e-04,8.334010740e-05
8.455387008e-04,8.334010740e-05
8.470432181e-04,8.334010740e-05
8.485477353e-04,8.334010740e-05
8.500522526e-04,8.334010740e-05
8.515567698e-04,8.334010740e-05
8.530612871e-04,8.334010740e-05
8.545658044e-04,8.334010740e-05
8.560703216e-04,8.440113558e-05
8.575748389e-04,8.440113558e-05
8.590793561e-04,8.440113558e-05
8.605838734e-04,8.440113558e-05
8.620883907e-04,8.440113558e-05
8.635929079e-04,8.440113558e-05
8.650974252e-04,8.440113558e-05
8.666019424e-04,8.440113558e-05
8.681064597e-04,8.440113558e-05
8.696109770e-04,8.440113558e-05
8.711154942e-04,8.584010740e-05
8.726200115e-04,8.584010740e-05
8.741245288e-04,8.584010740e-05
8.756290460e-04,8.584010740e-05
8.771335633e-04,8.584010740e-05
8.786380805e-04,8.834010740e-05
8.801425978e-04,8.834010740e-05
8.816471151e-04,8.834010740e-05
8.831516323e-04,8.834010740e-05
8.846561496e-04,8.834010740e-05
8.861606668e-04,8.834010740e-05
8.876651841e-04,8.834010740e-05
8.891697014e-04,8.834010740e-05
8.906742186e-04,8.834010740e-05
8.921787359e-04,8.834010740e-05
8.936832531e-04,8.834010740e-05
8.951877704e-04,8.940113558e-05
8.966922877e-04,8.940113558e-05
8.981968049e-04,8.940113558e-05
8.997013222e-04,8.940113558e-05
9.012058395e-04,8.940113558e-05
9.027103567e-04,8.940113558e-05
9.042148740e-04,8.940113558e-05
9.057193912e-04,9.084010740e-05
9.072239085e-04,9.084010740e-05
9.087284258e-04,9.084010740e-05
9.102329430e-04,9.084010740e-05
9.117374603e-04,9.084010740e-05
9.132419775e-04,9.334010740e-05
9.147464948e-04,9.334010740e-05
9.162510121e-04,9.334010740e-05
9.177555293e-04,9.334010740e-05
9.192600466e-04,9.334010740e-05
9.207645639e-04,9.334010740e-05
9.222690811e-04,9.334010740e-05
9.237735984e-04,9.334010740e-05
9.252781156e-04,9.334010740e-05
9.267826329e-04,9.334010740e-05
9.282871502e-04,9.334010740e-05
9.297916674e-04,9.334010740e-05
9.312961847e-04,9.334010740e-05
9.328007019e-04,9.334010740e-05
9.343052192e-04,9.334010740e-05
9.358097365e-04,9.334010740e-05
9.373142537e-04,9.440113558e-05
9.388187710e-04,9.440113558e-05
9.403232882e-04,9.440113558e-05
9.418278055e-04,9.440113558e-05
9.433323228e-04,9.440113558e-05
9.448368400e-04,9.440113558e-05
9.463413573e-04,9.584010740e-05
9.478458746e-04,9.584010740e-05
9.493503918e-04,9.584010740e-05
9.508549091e-04,9.584010740e-05
9.523594263e-04,9.584010740e-05
9.538639436e-04,9.584010740e-05
9.553684609e-04,9.705757730e-05
9.568729781e-04,9.705757730e-05
9.583774954e-04,9.705757730e-05
9.598820126e-04,9.705757730e-05
9.613865299e-04,9.705757730e-05
9.628910472e-04,9.955757730e-05
9.643955644e-04,9.955757730e-05
9.659000817e-04,9.955757730e-05
9.674045989e-04,9.955757730e-05
9.689091162e-04,9.955757730e-05
9.704136335e-04,9.955757730e-05
9.719181507e-04,9.955757730e-05
9.734226680e-04,9.955757730e-05
9.749271853e-04,9.955757730e-05
9.764317025e-04,9.955757730e-05
9.779362198e-04,9.955757730e-05
9.794407370e-04,9.955757730e-05
9.809452543e-04,9.955757730e-05
9.824497716e-04,9.955757730e-05
9.839542888e-04,9.955757730e-05
9.854588061e-04,9.955757730e-05
9.869633233e-04,9.955757730e-05
9.884678406e-04,9.955757730e-05
9.899723579e-04,9.955757730e-05
9.914768751e-04,9.955757730e-05
9.929813924e-04,9.955757730e-05
9.944859096e-04,9.955757730e-05
9.959904269e-04,9.955757730e-05
9.974949442e-04,9.955757730e-05
9.989994614e-04,9.955757730e-05
1.000503979e-03,9.955757730e-05
1.002008496e-03,9.955757730e-05
1.003513013e-03,9.955757730e-05
1.005017530e-03,9.955757730e-05
1.006522048e-03,9.955757730e-05
1.008026565e-03,9.955757730e-05
1.009531082e-03,9.955757730e-05
1.011035600e-03,9.955757730e-05
1.012540117e-03,9.955757730e-05
1.014044634e-03,9.955757730e-05
1.015549151e-03,9.955757730e-05
1.017053669e-03,9.955757730e-05
1.018558186e-03,9.955757730e-05
1.020062703e-03,9.955757730e-05
1.021567220e-03,9.955757730e-05
1.023071738e-03,9.955757730e-05
1.024576255e-03,9.955757730e-05
1.026080772e-03,1.020575773e-04
1.027585289e-03,1.020575773e-04
1.029089807e-03,1.020575773e-04
1.030594324e-03,1.020575773e-04
1.032098841e-03,1.020575773e-04
1.033603358e-03,1.020575773e-04
1.035107876e-03,1.020575773e-04
1.036612393e-03,1.045575773e-04
1.038116910e-03,1.045575773e-04
1.039621427e-03,1.045575773e-04
1.041125945e-03,1.045575773e-04
1.042630462e-03,1.045575773e-04
1.044134979e-03,1.045575773e-04
1.045639497e-03,1.045575773e-04
1.047144014e-03,1.045575773e-04
1.048648531e-03,1.045575773e-04
1.050153048e-03,1.045575773e-04
1.051657566e-03,1.045575773e-04
1.053162083e-03,1.045575773e-04
1.054666600e-03,1.045575773e-04
1.056171117e-03,1.045575773e-04
1.057675635e-03,1.045575773e-04
1.059180152e-03,1.045575773e-04
1.060684669e-03,1.045575773e-04
1.062189186e-03,1.045575773e-04
1.063693704e-03,1.045575773e-04
1.065198221e-03,1.045575773e-04
1.066702738e-03,1.045575773e-04
1.068207255e-03,1.045575773e-04
1.069711773e-03,1.045575773e-04
1.071216290e-03,1.045575773e-04
1.072720807e-03,1.045575773e-04
1.074225324e-03,1.045575773e-04
1.075729842e-03,1.045575773e-04
1.077234359e-03,1.045575773e-04
1.078738876e-03,1.045575773e-04
1.080243394e-03,1.045575773e-04
1.081747911e-03,1.045575773e-04
1.083252428e-03,1.045575773e-04
1.084756945e-03,1.045575773e-04
1.086261463e-03,1.045575773e-04
1.087765980e-03,1.045575773e-04
1.089270497e-03,1.045575773e-04
1.090775014e-03,1.045575773e-04
1.092279532e-03,1.045575773e-04
1.093784049e-03,1.045575773e-04
1.095288566e-03,1.045575773e-04
1.096793083e-03,1.045575773e-04
1.098297601e-03,1.045575773e-04
1.099802118e-03,1.045575773e-04
1.101306635e-03,1.045575773e-04
1.102811152e-03,1.045575773e-04
1.104315670e-03,1.045575773e-04
1.105820187e-03,1.045575773e-04
1.107324704e-03,1.045575773e-04
1.108829221e-03,1.045575773e-04
1.110333739e-03,1.045575773e-04
1.111838256e-03,1.045575773e-04
1.113342773e-03,1.045575773e-04
1.114847291e-03,1.045575773e-04
1.116351808e-03,1.045575773e-04
1.117856325e-03,1.045575773e-04
1.119360842e-03,1.045575773e-04
1.120865360e-03,1.045575773e-04
1.122369877e-03,1.045575773e-04
1.123874394e-03,1.045575773e-04
1.125378911e-03,1.045575773e-04
1.126883429e-03,1.045575773e-04
1.128387946e-03,1.045575773e-04
1.129892463e-03,1.045575773e-04
1.131396980e-03,1.045575773e-04
1.132901498e-03,1.045575773e-04
1.134406015e-03,1.045575773e-04
1.135910532e-03,1.045575773e-04
1.137415049e-03,1.045575773e-04
1.138919567e-03,1.045575773e-04
1.140424084e-03,1.045575773e-04
1.141928601e-03,1.045575773e-04
1.143433119e-03,1.045575773e-04
1.144937636e-03,1.045575773e-04
1.146442153e-03,1.045575773e-04
1.147946670e-03,1.045575773e-04
1.149451188e-03,1.045575773e-04
1.150955705e-03,1.045575773e-04
1.152460222e-03,1.063258018e-04
1.153964739e-03,1.063258018e-04
1.155469257e-03,1.063258018e-04
1.156973774e-03,1.063258018e-04
1.158478291e-03,1.063258018e-04
1.159982808e-03,1.063258018e-04
1.161487326e-03,1.088258018e-04
1.162991843e-03,1.088258018e-04
1.164496360e-03,1.088258018e-04
1.166000877e-03,1.088258018e-04
1.167505395e-03,1.088258018e-04
1.169009912e-03,1.088258018e-04
1.170514429e-03,1.088258018e-04
1.172018946e-03,1.088258018e-04
1.173523464e-03,1.088258018e-04
1.175027981e-03,1.088258018e-04
1.176532498e-03,1.088258018e-04
1.178037016e-03,1.088258018e-04
1.179541533e-03,1.088258018e-04
1.181046050e-03,1.088258018e-04
1.182550567e-03,1.088258018e-04
1.184055085e-03,1.088258018e-04
1.185559602e-03,1.088258018e-04
1.187064119e-03,1.088258018e-04
1.188568636e-03,1.088258018e-04
1.190073154e-03,1.088258018e-04
1.191577671e-03,1.088258018e-04
1.193082188e-03,1.088258018e-04
1.194586705e-03,1.088258018e-04
1.196091223e-03,1.088258018e-04
1.197595740e-03,1.088258018e-04
1.199100257e-03,1.088258018e-04
1.200604774e-03,1.088258018e-04
1.202109292e-03,1.088258018e-04
1.203613809e-03,1.088258018e-04
1.205118326e-03,1.091806944e-04
1.206622843e-03,1.091806944e-04
1.208127361e-03,1.094011352e-04
1.209631878e-03,1.094011352e-04
1.211136395e-03,1.094011352e-04
1.212640913e-03,1.094011352e-04
