# apparent-cp D3Q7  P=156 W spot=140 um dx=5e-06 m steps=1310
t_s,depth_m
1.817456852e-03,1.379069719e-04
1.823474921e-03,1.379069719e-04
1.829492990e-03,1.379069719e-04
1.835511059e-03,1.386258408e-04
1.841529128e-03,1.386258408e-04
1.847547197e-03,1.386258408e-04
1.853565266e-03,1.404069719e-04
1.859583335e-03,1.404069719e-04
1.865601404e-03,1.429069719e-04
1.871619473e-03,1.429069719e-04
1.877637542e-03,1.429069719e-04
1.883655611e-03,1.429069719e-04
1.889673680e-03,1.429069719e-04
1.895691749e-03,1.436258408e-04
1.901709818e-03,1.436258408e-04
1.907727887e-03,1.445635607e-04
1.913745956e-03,1.445635607e-04
1.919764025e-03,1.454069719e-04
1.925782094e-03,1.454069719e-04
1.931800163e-03,1.479069719e-04
1.937818232e-03,1.479069719e-04
1.943836301e-03,1.479069719e-04
1.949854371e-03,1.479069719e-04
1.955872440e-03,1.479069719e-04
1.961890509e-03,1.483112418e-04
1.967908578e-03,1.495635607e-04
